Symbol,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
VRA,VRA,"Vera Bradley, Inc.",9.05,327434258.1,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vra
VCYT,VCYT,"Veracyte, Inc.",7.82,264693580.9,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/vcyt
VSTM,VSTM,"Verastem, Inc.",1.88,69545745.84,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vstm
VCEL,VCEL,Vericel Corporation,2.6,85081479.6,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vcel
VRNT,VRNT,Verint Systems Inc.,39.3,2453063792,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vrnt
VRSN,VRSN,"VeriSign, Inc.",88.45,9008056514,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsn
VRSK,VRSK,"Verisk Analytics, Inc.",81.65,13584597297,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsk
VBTX,VBTX,"Veritex Holdings, Inc.",27.19,413966390.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vbtx
VRML,VRML,"Vermillion, Inc.",1.86,104325995.7,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vrml
VSAR,VSAR,"Versartis, Inc.",19.75,692164918.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vsar
VTNR,VTNR,"Vertex Energy, Inc",0.99,32925446.73,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vtnr
VRTX,VRTX,Vertex Pharmaceuticals Incorporated,116.7,28992729421,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrtx
VIA,VIA,Viacom Inc.,45.05,17880172999,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/via
VIAB,VIAB,Viacom Inc.,43.1,14975530827,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/viab
VMET,VMET,Viamet Pharmaceuticals Corp.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmet
VSAT,VSAT,"ViaSat, Inc.",63.12,3635019574,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vsat
VIAV,VIAV,Viavi Solutions Inc.,9.9,2280110372,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/viav
VICL,VICL,Vical Incorporated,2.26,25075780.28,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vicl
VICR,VICR,Vicor Corporation,16.9,660443465.5,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vicr
CIZ,CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,30.5592,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ciz
VSDA,VSDA,VictoryShares Dividend Accelerator ETF,25.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vsda
CEZ,CEZ,VictoryShares Emerging Market Volatility Wtd ETF,27.218,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cez
CID,CID,VictoryShares International High Div Volatility Wtd ETF,32.925,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cid
CIL,CIL,VictoryShares International Volatility Wtd ETF,35.19,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cil
CFO,CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,42.55,29785000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfo
CFA,CFA,VictoryShares US 500 Volatility Wtd ETF,42.59,8518000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfa
CSF,CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,40.71,22390500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csf
CDC,CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,42.66,27729000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdc
CDL,CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,41.56,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdl
CSB,CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,40.61,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csb
CSA,CSA,VictoryShares US Small Cap Volatility Wtd ETF,41.7085,2137495643,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csa
VBND,VBND,Vident Core U.S. Bond Strategy Fund,49.71,427506000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vbnd
VUSE,VUSE,Vident Core US Equity ETF,29.33,445816000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vuse
VIDI,VIDI,Vident International Equity Fund,23.93,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vidi
VDTH,VDTH,Videocon d2h Limited,11.04,416758896,37749900,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/vdth
VRAY,VRAY,"ViewRay, Inc.",6.84,379551182.8,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vray
VKTX,VKTX,"Viking Therapeutics, Inc.",1.3886,33222845.16,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktx
VKTXW,VKTXW,"Viking Therapeutics, Inc.",0.48,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktxw
VBFC,VBFC,Village Bank and Trust Financial Corp.,28.95,41376005.85,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vbfc
VLGEA,VLGEA,"Village Super Market, Inc.",26.84,380763324.9,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/vlgea
VNOM,VNOM,Viper Energy Partners LP,17.02,1660732559,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnom
VIRC,VIRC,Virco Manufacturing Corporation,4.45,67549504.8,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/virc
VIRT,VIRT,"Virtu Financial, Inc.",16.05,2236715176,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/virt
VRTS,VRTS,"Virtus Investment Partners, Inc.",111.7,780687384.8,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrts
VRTSP,VRTSP,"Virtus Investment Partners, Inc.",101,0,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrtsp
VRTU,VRTU,Virtusa Corporation,29.3,877755394.6,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vrtu
VTGN,VTGN,"VistaGen Therapeutics, Inc.",1.99,17077127.29,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtgn
VIST,VIST,"Visterra, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vist
VTL,VTL,"Vital Therapies, Inc.",3.5,143132066,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtl
VIVE,VIVE,"Viveve Medical, Inc.",7.4,79184484.4,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vive
VVPR,VVPR,VivoPower International PLC,4.2,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/vvpr
VVUS,VVUS,"VIVUS, Inc.",1,105583530,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vvus
VOD,VOD,Vodafone Group Plc,25.83,11243598533,435292239,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vod
VOXX,VOXX,VOXX International Corporation,5.4,130465749.6,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/voxx
VYGR,VYGR,"Voyager Therapeutics, Inc.",10.34,277618070.6,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vygr
VSEC,VSEC,VSE Corporation,42.47,460308334.5,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/vsec
VTVT,VTVT,vTv Therapeutics Inc.,5.5,180468750,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtvt
VUZI,VUZI,Vuzix Corporation,5.9,119217760,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vuzi
VWR,VWR,VWR Corporation,27.63,3638403942,n/a,n/a,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/vwr
WBA,WBA,"Walgreens Boots Alliance, Inc.",84.03,90832303623,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/wba
WAFD,WAFD,"Washington Federal, Inc.",33.85,3027495358,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wafd
WAFDW,WAFDW,"Washington Federal, Inc.",16.6624,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wafdw
WASH,WASH,"Washington Trust Bancorp, Inc.",51.15,879323230.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wash
WFBI,WFBI,WashingtonFirst Bankshares Inc,27.96,361573687.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wfbi
WSBF,WSBF,"Waterstone Financial, Inc.",18.75,551864493.8,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wsbf
WVE,WVE,WAVE Life Sciences Ltd.,20.75,488508306.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/wve
WNFM,WNFM,"Wayne Farms, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wnfm
WAYN,WAYN,Wayne Savings Bancshares Inc.,18,50073102,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wayn
WSTG,WSTG,"Wayside Technology Group, Inc.",18.9,87445310.4,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/wstg
WCFB,WCFB,"WCF Bancorp, Inc.",10.14,25974035.88,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wcfb
WDFC,WDFC,WD-40 Company,104.15,1464682697,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wdfc
FLAG,FLAG,WeatherStorm Forensic Accounting Long Short ETF,38.6374,15454960,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/flag
WEB,WEB,"Web.com Group, Inc.",18.1,925346843.5,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/web
WBMD,WBMD,WebMD Health Corp,53.1,2005435665,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wbmd
WCST,WCST,"Wecast Network, Inc.",2.82,168893186.8,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/wcst
WB,WB,Weibo Corporation,52.87,3010931908,56949724,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wb
WEBK,WEBK,"Wellesley Bancorp, Inc.",27,67091004,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/webk
WEN,WEN,Wendy&#39;s Company (The),14.33,3530841955,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wen
WERN,WERN,"Werner Enterprises, Inc.",27.15,1960766701,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/wern
WSBC,WSBC,"WesBanco, Inc.",39.98,1757242979,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsbc
WTBA,WTBA,West Bancorporation,23.4,377629176.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtba
WSTC,WSTC,West Corporation,24.84,2101599279,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wstc
WMAR,WMAR,"West Marine, Inc.",10.12,253016171.8,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/wmar
WABC,WABC,Westamerica Bancorporation,57.38,1507591619,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wabc
WBB,WBB,"Westbury Bancorp, Inc.",21.15,86141665.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wbb
WSTL,WSTL,"Westell Technologies, Inc.",0.64,39678286.72,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/wstl
WDC,WDC,Western Digital Corporation,83.11,23941533687,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/wdc
WNEB,WNEB,"Western New England Bancorp, Inc.",10.3,317020507,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wneb
WLB,WLB,Westmoreland Coal Company,12,222866796,n/a,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlb
WPRT,WPRT,Westport Fuel Systems Inc,1.14,124699243.1,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wprt
WEYS,WEYS,"Weyco Group, Inc.",27.98,292894220.3,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/weys
WHLR,WHLR,"Wheeler Real Estate Investment Trust, Inc.",13.74,118005577.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlr
WHLRD,WHLRD,"Wheeler Real Estate Investment Trust, Inc.",25.55,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrd
WHLRP,WHLRP,"Wheeler Real Estate Investment Trust, Inc.",24.2992,17495424,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrp
WHLRW,WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.0437,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrw
WHF,WHF,"WhiteHorse Finance, Inc.",14.45,264491210.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/whf
WHFBL,WHFBL,"WhiteHorse Finance, Inc.",25.6763,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/whfbl
WFM,WFM,"Whole Foods Market, Inc.",35.71,11375939545,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wfm
WILN,WILN,Wi-LAN Inc,2.17,257301632.8,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/wiln
WHLM,WHLM,"Wilhelmina International, Inc.",7.1501,38479464.37,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/whlm
WVVI,WVVI,"Willamette Valley Vineyards, Inc.",7.89,39499351.95,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvi
WVVIP,WVVIP,"Willamette Valley Vineyards, Inc.",6.13,0,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvip
WLDN,WLDN,"Willdan Group, Inc.",31.64,270815018,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/wldn
WLFC,WLFC,Willis Lease Finance Corporation,22.23,142266820.4,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/wlfc
WLTW,WLTW,Willis Towers Watson Public Limited Company,128.05,17354337479,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/wltw
WIN,WIN,"Windstream Holdings, Inc.",5.61,1068396085,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/win
WINT,WINT,"Windtree Therapeutics, Inc.",1.17,11044057.05,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/wint
WING,WING,Wingstop Inc.,28.27,816002807.4,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wing
WINA,WINA,Winmark Corporation,125.4,522889032.6,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/wina
WINS,WINS,Wins Finance Holdings Inc.,55.15,1105296832,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wins
WTFC,WTFC,Wintrust Financial Corporation,70.25,3688382326,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfc
WTFCM,WTFCM,Wintrust Financial Corporation,26.84,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcm
WTFCW,WTFCW,Wintrust Financial Corporation,42.7,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcw
AGZD,AGZD,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,48.0028,24001400,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agzd
AGND,AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,43.4,17360000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agnd
CXSE,CXSE,WisdomTree China ex-State-Owned Enterprises Fund,57.592,8638800,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cxse
EMCG,EMCG,WisdomTree Emerging Markets Consumer Growth Fund,22.7198,24991780,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcg
EMCB,EMCB,WisdomTree Emerging Markets Corporate Bond Fund,72.06,50442000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcb
DGRE,DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,23.2999,48929790,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgre
DXGE,DXGE,WisdomTree Germany Hedged Equity Fund,29.98,122918000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxge
HYZD,HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,23.9501,55085230,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyzd
WETF,WETF,"WisdomTree Investments, Inc.",8.55,1168122888,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wetf
DXJS,DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,36.51,113181000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxjs
GULF,GULF,WisdomTree Middle East Dividend Fund,17.39,17390000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gulf
HYND,HYND,WisdomTree Negative Duration High Yield Bond Fund,20.75,16600000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hynd
CRDT,CRDT,WisdomTree Strategic Corporate Bond Fund,75.1,7510000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crdt
DGRW,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,35.44,1286472000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrw
DGRS,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,33.19,102889000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrs
DXPS,DXPS,WisdomTree United Kingdom Hedged Equity Fund,23.21,17407500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxps
UBND,UBND,WisdomTree Western Asset Unconstrained Bond Fund,50.4137,5041370,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubnd
WIX,WIX,Wix.com Ltd.,70.6,3165657545,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wix
WMIH,WMIH,WMIH Corp.,1.55,319890240,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wmih
WBKC,WBKC,"Wolverine Bancorp, Inc.",31.0465,65388679.11,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/wbkc
WWD,WWD,"Woodward, Inc.",67.06,4108934252,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wwd
WKHS,WKHS,"Workhorse Group, Inc.",2.24,80543001.28,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/wkhs
WRLD,WRLD,World Acceptance Corporation,53.04,465860768.9,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wrld
WPCS,WPCS,WPCS International Incorporated,1.31,4391328.29,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wpcs
WPPGY,WPPGY,WPP plc,108.57,1567983574,14442144,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/wppgy
WMGI,WMGI,Wright Medical Group N.V.,30.23,3132595691,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgi
WMGIZ,WMGIZ,Wright Medical Group N.V.,1.44,0,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgiz
WSFS,WSFS,WSFS Financial Corporation,46.65,1464625593,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfs
WSFSL,WSFSL,WSFS Financial Corporation,25.6801,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfsl
WSCI,WSCI,WSI Industries Inc.,3.45,10072275,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wsci
WVFC,WVFC,WVS Financial Corp.,14.8,29720531.2,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/wvfc
WYNN,WYNN,"Wynn Resorts, Limited",115.9,11848983997,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/wynn
XBIT,XBIT,XBiotech Inc.,10.23,359572346.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xbit
XELB,XELB,"Xcel Brands, Inc",2.35,43933207.7,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/xelb
XCRA,XCRA,Xcerra Corporation,9.73,528017316.5,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/xcra
XNCR,XNCR,"Xencor, Inc.",23.3,1085167210,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xncr
XBIO,XBIO,"Xenetic Biosciences, Inc.",4.42,38244231.22,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xbio
XBKS,XBKS,"Xenith Bankshares, Inc.",25.58,591828446.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/xbks
XENE,XENE,Xenon Pharmaceuticals Inc.,3.75,67259932.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xene
XGTI,XGTI,"XG Technology, Inc",1.49,16566302.76,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/xgti
XGTIW,XGTIW,"XG Technology, Inc",5.14,0,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/xgtiw
XLNX,XLNX,"Xilinx, Inc.",57.69,14361048727,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/xlnx
XOMA,XOMA,XOMA Corporation,7.73,58636912.17,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xoma
XPER,XPER,Xperi Corporation,32.05,1577449624,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/xper
XPLR,XPLR,Xplore Technologies Corp,1.975,21666508.4,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/xplr
XTLB,XTLB,XTL Biopharmaceuticals Ltd.,2.63,2317432.39,881153,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xtlb
XNET,XNET,Xunlei Limited,3.57,99026919.81,27738633,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/xnet
YHOO,YHOO,Yahoo! Inc.,47.52,45452272552,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/yhoo
YNDX,YNDX,Yandex N.V.,23.08,7463473997,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/yndx
YERR,YERR,Yangtze River Development Limited,7.82,1347147068,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/yerr
YTRA,YTRA,"Yatra Online, Inc.",9.24,312398052.1,n/a,n/a,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/ytra
YTEN,YTEN,"Yield10 Bioscience, Inc.",0.46,13065136.66,n/a,n/a,Basic Industries,Containers/Packaging,http://www.nasdaq.com/symbol/yten
YIN,YIN,Yintech Investment Holdings Limited,18.19,167529900,9210000,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/yin
YRCW,YRCW,"YRC Worldwide, Inc.",10.51,352370304.5,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/yrcw
